GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,MATCHUP,WL,SEASON
0022300266,2023-11-30,1610612766,CHA,CHA @ BKN,W,2023-24
0022300259,2023-11-29,1610612753,ORL,ORL vs. WAS,W,2023-24
0022300262,2023-11-29,1610612740,NOP,NOP vs. PHI,W,2023-24
0022300261,2023-11-29,1610612763,MEM,MEM vs. UTA,W,2023-24
0022300264,2023-11-29,1610612746,LAC,LAC @ SAC,W,2023-24
0022300263,2023-11-29,1610612743,DEN,DEN vs. HOU,W,2023-24
0022300260,2023-11-29,1610612761,TOR,TOR vs. PHX,W,2023-24
0022300258,2023-11-29,1610612765,DET,DET vs. LAL,L,2023-24
0022300056,2023-11-28,1610612749,MIL,MIL @ MIA,W,2023-24
0022300057,2023-11-28,1610612752,NYK,NYK vs. CHA,W,2023-24
0022300060,2023-11-28,1610612744,GSW,GSW @ SAC,L,2023-24
0022300059,2023-11-28,1610612742,DAL,DAL vs. HOU,W,2023-24
0022300055,2023-11-28,1610612737,ATL,ATL @ CLE,L,2023-24
0022300058,2023-11-28,1610612750,MIN,MIN vs. OKC,W,2023-24
0022300053,2023-11-28,1610612741,CHI,CHI @ BOS,L,2023-24
0022300054,2023-11-28,1610612751,BKN,BKN vs. TOR,W,2023-24
0022300255,2023-11-27,1610612747,LAL,LAL @ PHI,L,2023-24
0022300253,2023-11-27,1610612764,WAS,WAS @ DET,W,2023-24
0022300257,2023-11-27,1610612746,LAC,LAC vs. DEN,L,2023-24
0022300256,2023-11-27,1610612740,NOP,NOP @ UTA,L,2023-24
0022300254,2023-11-27,1610612757,POR,POR @ IND,W,2023-24
0022300247,2023-11-26,1610612756,PHX,PHX @ NYK,W,2023-24
0022300250,2023-11-26,1610612751,BKN,BKN vs. CHI,W,2023-24
0022300251,2023-11-26,1610612739,CLE,CLE vs. TOR,W,2023-24
0022300245,2023-11-26,1610612757,POR,POR @ MIL,L,2023-24
0022300248,2023-11-26,1610612766,CHA,CHA @ ORL,L,2023-24
0022300249,2023-11-26,1610612750,MIN,MIN @ MEM,W,2023-24
0022300246,2023-11-26,1610612737,ATL,ATL @ BOS,L,2023-24
0022300252,2023-11-26,1610612759,SAS,SAS @ DEN,L,2023-24
0022300239,2023-11-25,1610612755,PHI,PHI @ OKC,W,2023-24
0022300241,2023-11-25,1610612737,ATL,ATL @ WAS,W,2023-24
0022300244,2023-11-25,1610612746,LAC,LAC vs. DAL,W,2023-24
0022300240,2023-11-25,1610612748,MIA,MIA @ BKN,L,2023-24
0022300243,2023-11-25,1610612740,NOP,NOP @ UTA,L,2023-24
0022300242,2023-11-25,1610612747,LAL,LAL @ CLE,W,2023-24
0022300052,2023-11-24,1610612740,NOP,NOP @ LAC,W,2023-24
0022300045,2023-11-24,1610612748,MIA,MIA @ NYK,L,2023-24
0022300044,2023-11-24,1610612763,MEM,MEM vs. PHX,L,2023-24
0022300043,2023-11-24,1610612738,BOS,BOS @ ORL,L,2023-24
0022300047,2023-11-24,1610612754,IND,IND vs. DET,W,2023-24
0022300050,2023-11-24,1610612758,SAC,SAC @ MIN,W,2023-24
0022300049,2023-11-24,1610612764,WAS,WAS @ MIL,L,2023-24
0022300046,2023-11-24,1610612761,TOR,TOR vs. CHI,W,2023-24
0022300048,2023-11-24,1610612743,DEN,DEN @ HOU,L,2023-24
0022300051,2023-11-24,1610612744,GSW,GSW vs. SAS,W,2023-24
0022300232,2023-11-22,1610612755,PHI,PHI @ MIN,L,2023-24
0022300237,2023-11-22,1610612757,POR,POR vs. UTA,W,2023-24
0022300230,2023-11-22,1610612754,IND,IND vs. TOR,L,2023-24
0022300231,2023-11-22,1610612745,HOU,HOU vs. MEM,W,2023-24
0022300234,2023-11-22,1610612741,CHI,CHI @ OKC,L,2023-24
0022300236,2023-11-22,1610612744,GSW,GSW @ PHX,L,2023-24
0022300227,2023-11-22,1610612751,BKN,BKN @ ATL,L,2023-24
0022300238,2023-11-22,1610612742,DAL,DAL @ LAL,W,2023-24
0022300228,2023-11-22,1610612749,MIL,MIL @ BOS,L,2023-24
0022300225,2023-11-22,1610612764,WAS,WAS @ CHA,L,2023-24
0022300226,2023-11-22,1610612743,DEN,DEN @ ORL,L,2023-24
0022300229,2023-11-22,1610612748,MIA,MIA @ CLE,W,2023-24
0022300235,2023-11-22,1610612746,LAC,LAC @ SAS,W,2023-24
0022300233,2023-11-22,1610612758,SAC,SAC @ NOP,L,2023-24
0022300040,2023-11-21,1610612755,PHI,PHI vs. CLE,L,2023-24
0022300041,2023-11-21,1610612756,PHX,PHX vs. POR,W,2023-24
0022300038,2023-11-21,1610612761,TOR,TOR @ ORL,L,2023-24
0022300042,2023-11-21,1610612747,LAL,LAL vs. UTA,W,2023-24
0022300039,2023-11-21,1610612737,ATL,ATL vs. IND,L,2023-24
0022300220,2023-11-20,1610612741,CHI,CHI vs. MIA,L,2023-24
0022300222,2023-11-20,1610612758,SAC,SAC @ NOP,L,2023-24
0022300223,2023-11-20,1610612746,LAC,LAC @ SAS,W,2023-24
0022300224,2023-11-20,1610612744,GSW,GSW vs. HOU,W,2023-24
0022300218,2023-11-20,1610612743,DEN,DEN @ DET,W,2023-24
0022300217,2023-11-20,1610612766,CHA,CHA vs. BOS,W,2023-24
0022300221,2023-11-20,1610612752,NYK,NYK @ MIN,L,2023-24
0022300219,2023-11-20,1610612764,WAS,WAS vs. MIL,L,2023-24
0022300210,2023-11-19,1610612739,CLE,CLE vs. DEN,W,2023-24
0022300212,2023-11-19,1610612742,DAL,DAL vs. SAC,L,2023-24
0022300211,2023-11-19,1610612765,DET,DET @ TOR,L,2023-24
0022300209,2023-11-19,1610612754,IND,IND vs. ORL,L,2023-24
0022300216,2023-11-19,1610612747,LAL,LAL vs. HOU,W,2023-24
0022300213,2023-11-19,1610612738,BOS,BOS @ MEM,W,2023-24
0022300208,2023-11-19,1610612755,PHI,PHI @ BKN,W,2023-24
0022300214,2023-11-19,1610612756,PHX,PHX @ UTA,W,2023-24
0022300215,2023-11-19,1610612757,POR,POR vs. OKC,L,2023-24
0022300203,2023-11-18,1610612750,MIN,MIN @ NOP,W,2023-24
0022300202,2023-11-18,1610612752,NYK,NYK @ CHA,W,2023-24
0022300206,2023-11-18,1610612759,SAS,SAS vs. MEM,L,2023-24
0022300207,2023-11-18,1610612760,OKC,OKC @ GSW,W,2023-24
0022300204,2023-11-18,1610612741,CHI,CHI vs. MIA,W,2023-24
0022300205,2023-11-18,1610612742,DAL,DAL @ MIL,L,2023-24
0022300028,2023-11-17,1610612764,WAS,WAS vs. NYK,L,2023-24
0022300030,2023-11-17,1610612765,DET,DET @ CLE,L,2023-24
0022300032,2023-11-17,1610612758,SAC,SAC @ SAS,W,2023-24
0022300027,2023-11-17,1610612749,MIL,MIL @ CHA,W,2023-24
0022300033,2023-11-17,1610612753,ORL,ORL @ CHI,W,2023-24
0022300037,2023-11-17,1610612745,HOU,HOU @ LAC,L,2023-24
0022300036,2023-11-17,1610612747,LAL,LAL @ POR,W,2023-24
0022300035,2023-11-17,1610612762,UTA,UTA vs. PHX,L,2023-24
0022300031,2023-11-17,1610612761,TOR,TOR vs. BOS,L,2023-24
0022300029,2023-11-17,1610612755,PHI,PHI @ ATL,W,2023-24
0022300034,2023-11-17,1610612743,DEN,DEN @ NOP,L,2023-24
0022300201,2023-11-16,1610612744,GSW,GSW vs. OKC,L,2023-24
0022300200,2023-11-16,1610612748,MIA,MIA vs. BKN,W,2023-24
0022300194,2023-11-15,1610612738,BOS,BOS @ PHI,W,2023-24
0022300193,2023-11-15,1610612752,NYK,NYK @ ATL,W,2023-24
0022300198,2023-11-15,1610612747,LAL,LAL vs. SAC,L,2023-24
0022300197,2023-11-15,1610612750,MIN,MIN @ PHX,L,2023-24
0022300199,2023-11-15,1610612739,CLE,CLE @ POR,W,2023-24
0022300196,2023-11-15,1610612753,ORL,ORL @ CHI,W,2023-24
0022300192,2023-11-15,1610612742,DAL,DAL @ WAS,W,2023-24
0022300195,2023-11-15,1610612761,TOR,TOR vs. MIL,L,2023-24
0022300023,2023-11-14,1610612762,UTA,UTA vs. POR,W,2023-24
0022300024,2023-11-14,1610612746,LAC,LAC @ DEN,L,2023-24
0022300021,2023-11-14,1610612760,OKC,OKC vs. SAS,W,2023-24
0022300017,2023-11-14,1610612748,MIA,MIA @ CHA,W,2023-24
0022300022,2023-11-14,1610612740,NOP,NOP vs. DAL,W,2023-24
0022300026,2023-11-14,1610612747,LAL,LAL vs. MEM,W,2023-24
0022300018,2023-11-14,1610612737,ATL,ATL @ DET,W,2023-24
0022300020,2023-11-14,1610612751,BKN,BKN vs. ORL,W,2023-24
0022300019,2023-11-14,1610612755,PHI,PHI vs. IND,L,2023-24
0022300025,2023-11-14,1610612750,MIN,MIN @ GSW,W,2023-24
0022300191,2023-11-13,1610612758,SAC,SAC vs. CLE,W,2023-24
0022300188,2023-11-13,1610612752,NYK,NYK @ BOS,L,2023-24
0022300190,2023-11-13,1610612749,MIL,MIL vs. CHI,W,2023-24
0022300189,2023-11-13,1610612764,WAS,WAS @ TOR,L,2023-24
0022300179,2023-11-12,1610612763,MEM,MEM @ LAC,W,2023-24
0022300185,2023-11-12,1610612760,OKC,OKC @ PHX,W,2023-24
0022300187,2023-11-12,1610612747,LAL,LAL vs. POR,W,2023-24
0022300182,2023-11-12,1610612743,DEN,DEN @ HOU,L,2023-24
0022300177,2023-11-12,1610612766,CHA,CHA @ NYK,L,2023-24
0022300180,2023-11-12,1610612755,PHI,PHI vs. IND,W,2023-24
0022300178,2023-11-12,1610612764,WAS,WAS @ BKN,L,2023-24
0022300186,2023-11-12,1610612744,GSW,GSW vs. MIN,L,2023-24
0022300184,2023-11-12,1610612748,MIA,MIA @ SAS,W,2023-24
0022300181,2023-11-12,1610612765,DET,DET @ CHI,L,2023-24
0022300183,2023-11-12,1610612742,DAL,DAL @ NOP,W,2023-24
0022300176,2023-11-11,1610612744,GSW,GSW vs. CLE,L,2023-24
0022300175,2023-11-11,1610612748,MIA,MIA @ ATL,W,2023-24
0022300173,2023-11-11,1610612753,ORL,ORL vs. MIL,W,2023-24
0022300174,2023-11-11,1610612738,BOS,BOS vs. TOR,W,2023-24
0022300016,2023-11-10,1610612758,SAC,SAC vs. OKC,W,2023-24
0022300012,2023-11-10,1610612762,UTA,UTA @ MEM,W,2023-24
0022300010,2023-11-10,1610612738,BOS,BOS vs. BKN,W,2023-24
0022300009,2023-11-10,1610612766,CHA,CHA @ WAS,W,2023-24
0022300013,2023-11-10,1610612759,SAS,SAS vs. MIN,L,2023-24
0022300011,2023-11-10,1610612740,NOP,NOP @ HOU,L,2023-24
0022300015,2023-11-10,1610612747,LAL,LAL @ PHX,W,2023-24
0022300008,2023-11-10,1610612765,DET,DET vs. PHI,L,2023-24
0022300014,2023-11-10,1610612746,LAC,LAC @ DAL,L,2023-24
0022300172,2023-11-09,1610612737,ATL,ATL @ ORL,W,2023-24
0022300171,2023-11-09,1610612754,IND,IND vs. MIL,W,2023-24
0022300157,2023-11-08,1610612764,WAS,WAS @ CHA,W,2023-24
0022300166,2023-11-08,1610612740,NOP,NOP @ MIN,L,2023-24
0022300165,2023-11-08,1610612749,MIL,MIL vs. DET,W,2023-24
0022300168,2023-11-08,1610612742,DAL,DAL vs. TOR,L,2023-24
0022300167,2023-11-08,1610612739,CLE,CLE @ OKC,L,2023-24
0022300169,2023-11-08,1610612743,DEN,DEN vs. GSW,W,2023-24
0022300162,2023-11-08,1610612756,PHX,PHX @ CHI,W,2023-24
0022300160,2023-11-08,1610612746,LAC,LAC @ BKN,L,2023-24
0022300161,2023-11-08,1610612752,NYK,NYK vs. SAS,W,2023-24
0022300170,2023-11-08,1610612758,SAC,SAC vs. POR,W,2023-24
0022300159,2023-11-08,1610612738,BOS,BOS @ PHI,L,2023-24
0022300164,2023-11-08,1610612748,MIA,MIA @ MEM,W,2023-24
0022300158,2023-11-08,1610612762,UTA,UTA @ IND,L,2023-24
0022300163,2023-11-08,1610612747,LAL,LAL @ HOU,L,2023-24
0022300155,2023-11-06,1610612760,OKC,OKC vs. ATL,W,2023-24
0022300156,2023-11-06,1610612740,NOP,NOP @ DEN,L,2023-24
0022300146,2023-11-06,1610612759,SAS,SAS @ IND,L,2023-24
0022300154,2023-11-06,1610612738,BOS,BOS @ MIN,L,2023-24
0022300148,2023-11-06,1610612755,PHI,PHI vs. WAS,W,2023-24
0022300152,2023-11-06,1610612741,CHI,CHI vs. UTA,W,2023-24
0022300150,2023-11-06,1610612748,MIA,MIA vs. LAL,W,2023-24
0022300149,2023-11-06,1610612751,BKN,BKN vs. MIL,L,2023-24
0022300145,2023-11-06,1610612744,GSW,GSW @ DET,W,2023-24
0022300147,2023-11-06,1610612742,DAL,DAL @ ORL,W,2023-24
0022300151,2023-11-06,1610612746,LAC,LAC @ NYK,L,2023-24
0022300153,2023-11-06,1610612758,SAC,SAC @ HOU,L,2023-24
0022300144,2023-11-05,1610612763,MEM,MEM @ POR,W,2023-24
0022300141,2023-11-05,1610612761,TOR,TOR @ SAS,W,2023-24
0022300142,2023-11-05,1610612739,CLE,CLE vs. GSW,W,2023-24
0022300143,2023-11-05,1610612742,DAL,DAL vs. CHA,W,2023-24
0022300140,2023-11-05,1610612756,PHX,PHX @ DET,W,2023-24
0022300134,2023-11-04,1610612747,LAL,LAL @ ORL,L,2023-24
0022300136,2023-11-04,1610612751,BKN,BKN vs. BOS,L,2023-24
0022300135,2023-11-04,1610612740,NOP,NOP vs. ATL,L,2023-24
0022300139,2023-11-04,1610612743,DEN,DEN vs. CHI,W,2023-24
0022300137,2023-11-04,1610612745,HOU,HOU vs. SAC,W,2023-24
0022300133,2023-11-04,1610612754,IND,IND vs. CHA,L,2023-24
0022300132,2023-11-04,1610612755,PHI,PHI vs. PHX,W,2023-24
0022300138,2023-11-04,1610612750,MIN,MIN vs. UTA,W,2023-24
0022300006,2023-11-03,1610612743,DEN,DEN vs. DAL,W,2023-24
0022300005,2023-11-03,1610612760,OKC,OKC vs. GSW,L,2023-24
0022300007,2023-11-03,1610612757,POR,POR vs. MEM,W,2023-24
0022300004,2023-11-03,1610612751,BKN,BKN @ CHI,W,2023-24
0022300002,2023-11-03,1610612749,MIL,MIL vs. NYK,W,2023-24
0022300003,2023-11-03,1610612748,MIA,MIA vs. WAS,W,2023-24
0022300001,2023-11-03,1610612739,CLE,CLE @ IND,L,2023-24
0022300128,2023-11-02,1610612755,PHI,PHI vs. TOR,W,2023-24
0022300129,2023-11-02,1610612740,NOP,NOP vs. DET,W,2023-24
0022300131,2023-11-02,1610612756,PHX,PHX vs. SAS,L,2023-24
0022300130,2023-11-02,1610612753,ORL,ORL @ UTA,W,2023-24
0022300127,2023-11-01,1610612747,LAL,LAL vs. LAC,W,2023-24
0022300126,2023-11-01,1610612758,SAC,SAC @ GSW,L,2023-24
0022300117,2023-11-01,1610612764,WAS,WAS @ ATL,L,2023-24
0022300125,2023-11-01,1610612762,UTA,UTA vs. MEM,W,2023-24
0022300120,2023-11-01,1610612739,CLE,CLE @ NYK,W,2023-24
0022300123,2023-11-01,1610612743,DEN,DEN @ MIN,L,2023-24
0022300121,2023-11-01,1610612760,OKC,OKC vs. NOP,L,2023-24
0022300116,2023-11-01,1610612749,MIL,MIL @ TOR,L,2023-24
0022300118,2023-11-01,1610612754,IND,IND @ BOS,L,2023-24
0022300124,2023-11-01,1610612741,CHI,CHI @ DAL,L,2023-24
0022300119,2023-11-01,1610612751,BKN,BKN @ MIA,W,2023-24
0022300122,2023-11-01,1610612766,CHA,CHA @ HOU,L,2023-24
0022300115,2023-11-01,1610612765,DET,DET vs. POR,L,2023-24
0022300112,2023-10-31,1610612752,NYK,NYK @ CLE,W,2023-24
0022300114,2023-10-31,1610612746,LAC,LAC vs. ORL,W,2023-24
0022300113,2023-10-31,1610612756,PHX,PHX vs. SAS,L,2023-24
0022300103,2023-10-30,1610612738,BOS,BOS @ WAS,W,2023-24
0022300108,2023-10-30,1610612744,GSW,GSW @ NOP,W,2023-24
0022300110,2023-10-30,1610612762,UTA,UTA @ DEN,L,2023-24
0022300101,2023-10-30,1610612751,BKN,BKN @ CHA,W,2023-24
0022300111,2023-10-30,1610612753,ORL,ORL @ LAL,L,2023-24
0022300109,2023-10-30,1610612760,OKC,OKC vs. DET,W,2023-24
0022300107,2023-10-30,1610612749,MIL,MIL vs. MIA,W,2023-24
0022300105,2023-10-30,1610612757,POR,POR @ TOR,W,2023-24
0022300104,2023-10-30,1610612750,MIN,MIN @ ATL,L,2023-24
0022300102,2023-10-30,1610612754,IND,IND vs. CHI,L,2023-24
0022300106,2023-10-30,1610612763,MEM,MEM vs. DAL,L,2023-24
0022300097,2023-10-29,1610612749,MIL,MIL vs. ATL,L,2023-24
0022300096,2023-10-29,1610612744,GSW,GSW @ HOU,W,2023-24
0022300095,2023-10-29,1610612760,OKC,OKC vs. DEN,L,2023-24
0022300100,2023-10-29,1610612758,SAC,SAC vs. LAL,W,2023-24
0022300098,2023-10-29,1610612755,PHI,PHI vs. POR,W,2023-24
0022300099,2023-10-29,1610612759,SAS,SAS @ LAC,L,2023-24
0022300088,2023-10-28,1610612741,CHI,CHI @ DET,L,2023-24
0022300091,2023-10-28,1610612739,CLE,CLE vs. IND,L,2023-24
0022300094,2023-10-28,1610612756,PHX,PHX vs. UTA,W,2023-24
0022300089,2023-10-28,1610612764,WAS,WAS vs. MEM,W,2023-24
0022300090,2023-10-28,1610612752,NYK,NYK @ NOP,L,2023-24
0022300093,2023-10-28,1610612750,MIN,MIN vs. MIA,W,2023-24
0022300092,2023-10-28,1610612755,PHI,PHI @ TOR,W,2023-24
0022300081,2023-10-27,1610612739,CLE,CLE vs. OKC,L,2023-24
0022300078,2023-10-27,1610612763,MEM,MEM vs. DEN,L,2023-24
0022300082,2023-10-27,1610612741,CHI,CHI vs. TOR,W,2023-24
0022300083,2023-10-27,1610612759,SAS,SAS vs. HOU,W,2023-24
0022300087,2023-10-27,1610612758,SAC,SAC vs. GSW,L,2023-24
0022300079,2023-10-27,1610612752,NYK,NYK @ ATL,W,2023-24
0022300085,2023-10-27,1610612762,UTA,UTA vs. LAC,W,2023-24
0022300086,2023-10-27,1610612757,POR,POR vs. ORL,L,2023-24
0022300084,2023-10-27,1610612751,BKN,BKN @ DAL,L,2023-24
0022300077,2023-10-27,1610612765,DET,DET @ CHA,W,2023-24
0022300080,2023-10-27,1610612748,MIA,MIA @ BOS,L,2023-24
0022300076,2023-10-26,1610612756,PHX,PHX @ LAL,L,2023-24
0022300075,2023-10-26,1610612755,PHI,PHI @ MIL,L,2023-24
0022300068,2023-10-25,1610612748,MIA,MIA vs. DET,W,2023-24
0022300073,2023-10-25,1610612742,DAL,DAL @ SAS,W,2023-24
0022300066,2023-10-25,1610612753,ORL,ORL vs. HOU,W,2023-24
0022300063,2023-10-25,1610612766,CHA,CHA vs. ATL,W,2023-24
0022300067,2023-10-25,1610612739,CLE,CLE @ BKN,W,2023-24
0022300071,2023-10-25,1610612763,MEM,MEM vs. NOP,L,2023-24
0022300064,2023-10-25,1610612754,IND,IND vs. WAS,W,2023-24
0022300072,2023-10-25,1610612762,UTA,UTA vs. SAC,L,2023-24
0022300069,2023-10-25,1610612761,TOR,TOR vs. MIN,W,2023-24
0022300074,2023-10-25,1610612757,POR,POR @ LAC,L,2023-24
0022300070,2023-10-25,1610612741,CHI,CHI vs. OKC,L,2023-24
0022300065,2023-10-25,1610612738,BOS,BOS @ NYK,W,2023-24
0022300062,2023-10-24,1610612744,GSW,GSW vs. PHX,L,2023-24
0022300061,2023-10-24,1610612747,LAL,LAL @ DEN,L,2023-24
