GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,MATCHUP,WL,SEASON
0022201190,2023-04-05,1610612754,IND,IND vs. NYK,L,2022-23
0022201192,2023-04-05,1610612738,BOS,BOS vs. TOR,W,2022-23
0022201191,2023-04-05,1610612737,ATL,ATL vs. WAS,W,2022-23
0022201194,2023-04-05,1610612763,MEM,MEM @ NOP,L,2022-23
0022201179,2023-04-04,1610612764,WAS,WAS vs. MIL,L,2022-23
0022201176,2023-04-04,1610612761,TOR,TOR @ CHA,W,2022-23
0022201184,2023-04-04,1610612757,POR,POR @ MEM,L,2022-23
0022201187,2023-04-04,1610612744,GSW,GSW vs. OKC,W,2022-23
0022201178,2023-04-04,1610612753,ORL,ORL vs. CLE,L,2022-23
0022201186,2023-04-04,1610612747,LAL,LAL @ UTA,W,2022-23
0022201183,2023-04-04,1610612745,HOU,HOU vs. DEN,W,2022-23
0022201180,2023-04-04,1610612750,MIN,MIN @ BKN,W,2022-23
0022201177,2023-04-04,1610612748,MIA,MIA @ DET,W,2022-23
0022201181,2023-04-04,1610612755,PHI,PHI vs. BOS,W,2022-23
0022201188,2023-04-04,1610612759,SAS,SAS @ PHX,L,2022-23
0022201182,2023-04-04,1610612737,ATL,ATL @ CHI,W,2022-23
0022201185,2023-04-04,1610612740,NOP,NOP vs. SAC,L,2022-23
0022201164,2023-04-02,1610612751,BKN,BKN vs. UTA,W,2022-23
0022201168,2023-04-02,1610612764,WAS,WAS @ NYK,L,2022-23
0022201174,2023-04-02,1610612755,PHI,PHI @ MIL,L,2022-23
0022201171,2023-04-02,1610612747,LAL,LAL @ HOU,W,2022-23
0022201167,2023-04-02,1610612737,ATL,ATL vs. DAL,W,2022-23
0022201173,2023-04-02,1610612754,IND,IND @ CLE,L,2022-23
0022201170,2023-04-02,1610612758,SAC,SAC vs. SAS,L,2022-23
0022201163,2023-04-02,1610612766,CHA,CHA vs. TOR,L,2022-23
0022201166,2023-04-02,1610612757,POR,POR @ MIN,W,2022-23
0022201165,2023-04-02,1610612763,MEM,MEM @ CHI,L,2022-23
0022201175,2023-04-02,1610612744,GSW,GSW @ DEN,L,2022-23
0022201172,2023-04-02,1610612756,PHX,PHX @ OKC,W,2022-23
0022201169,2023-04-02,1610612753,ORL,ORL vs. DET,W,2022-23
0022201162,2023-04-01,1610612740,NOP,NOP vs. LAC,W,2022-23
0022201161,2023-04-01,1610612742,DAL,DAL @ MIA,L,2022-23
0022201151,2023-03-31,1610612753,ORL,ORL @ WAS,W,2022-23
0022201153,2023-03-31,1610612751,BKN,BKN vs. ATL,W,2022-23
0022201154,2023-03-31,1610612752,NYK,NYK @ CLE,W,2022-23
0022201148,2023-03-31,1610612741,CHI,CHI @ CHA,W,2022-23
0022201158,2023-03-31,1610612744,GSW,GSW vs. SAS,W,2022-23
0022201149,2023-03-31,1610612760,OKC,OKC @ IND,L,2022-23
0022201156,2023-03-31,1610612746,LAC,LAC @ MEM,L,2022-23
0022201152,2023-03-31,1610612762,UTA,UTA @ BOS,L,2022-23
0022201157,2023-03-31,1610612750,MIN,MIN vs. LAL,L,2022-23
0022201150,2023-03-31,1610612761,TOR,TOR @ PHI,L,2022-23
0022201155,2023-03-31,1610612765,DET,DET @ HOU,L,2022-23
0022201159,2023-03-31,1610612758,SAC,SAC @ POR,W,2022-23
0022201160,2023-03-31,1610612756,PHX,PHX vs. DEN,W,2022-23
0022201147,2023-03-30,1610612740,NOP,NOP @ DEN,W,2022-23
0022201146,2023-03-30,1610612749,MIL,MIL vs. BOS,L,2022-23
0022201138,2023-03-29,1610612748,MIA,MIA @ NYK,L,2022-23
0022201145,2023-03-29,1610612758,SAC,SAC @ POR,W,2022-23
0022201144,2023-03-29,1610612750,MIN,MIN @ PHX,L,2022-23
0022201140,2023-03-29,1610612741,CHI,CHI vs. LAL,L,2022-23
0022201143,2023-03-29,1610612759,SAS,SAS vs. UTA,L,2022-23
0022201136,2023-03-29,1610612754,IND,IND vs. MIL,L,2022-23
0022201139,2023-03-29,1610612755,PHI,PHI vs. DAL,W,2022-23
0022201137,2023-03-29,1610612751,BKN,BKN vs. HOU,W,2022-23
0022201142,2023-03-29,1610612760,OKC,OKC vs. DET,W,2022-23
0022201141,2023-03-29,1610612763,MEM,MEM vs. LAC,L,2022-23
0022201135,2023-03-28,1610612740,NOP,NOP @ GSW,L,2022-23
0022201131,2023-03-28,1610612739,CLE,CLE @ ATL,L,2022-23
0022201133,2023-03-28,1610612763,MEM,MEM vs. ORL,W,2022-23
0022201134,2023-03-28,1610612766,CHA,CHA @ OKC,W,2022-23
0022201130,2023-03-28,1610612738,BOS,BOS @ WAS,L,2022-23
0022201132,2023-03-28,1610612748,MIA,MIA @ TOR,L,2022-23
0022201128,2023-03-27,1610612758,SAC,SAC vs. MIN,L,2022-23
0022201129,2023-03-27,1610612746,LAC,LAC vs. CHI,W,2022-23
0022201123,2023-03-27,1610612742,DAL,DAL @ IND,W,2022-23
0022201127,2023-03-27,1610612740,NOP,NOP @ POR,W,2022-23
0022201126,2023-03-27,1610612755,PHI,PHI @ DEN,L,2022-23
0022201125,2023-03-27,1610612762,UTA,UTA vs. PHX,L,2022-23
0022201122,2023-03-27,1610612765,DET,DET vs. MIL,L,2022-23
0022201124,2023-03-27,1610612752,NYK,NYK vs. HOU,W,2022-23
0022201117,2023-03-26,1610612739,CLE,CLE vs. HOU,W,2022-23
0022201119,2023-03-26,1610612761,TOR,TOR vs. WAS,W,2022-23
0022201121,2023-03-26,1610612744,GSW,GSW vs. MIN,L,2022-23
0022201115,2023-03-26,1610612763,MEM,MEM @ ATL,W,2022-23
0022201120,2023-03-26,1610612757,POR,POR vs. OKC,L,2022-23
0022201116,2023-03-26,1610612759,SAS,SAS @ BOS,L,2022-23
0022201118,2023-03-26,1610612753,ORL,ORL vs. BKN,W,2022-23
0022201113,2023-03-26,1610612766,CHA,CHA vs. DAL,W,2022-23
0022201114,2023-03-26,1610612741,CHI,CHI @ LAL,W,2022-23
0022201111,2023-03-25,1610612758,SAC,SAC vs. UTA,W,2022-23
0022201108,2023-03-25,1610612751,BKN,BKN @ MIA,W,2022-23
0022201109,2023-03-25,1610612749,MIL,MIL @ DEN,L,2022-23
0022201110,2023-03-25,1610612756,PHX,PHX vs. PHI,W,2022-23
0022201107,2023-03-25,1610612754,IND,IND @ ATL,L,2022-23
0022201112,2023-03-25,1610612740,NOP,NOP @ LAC,W,2022-23
0022201098,2023-03-24,1610612759,SAS,SAS @ WAS,L,2022-23
0022201101,2023-03-24,1610612766,CHA,CHA @ DAL,W,2022-23
0022201102,2023-03-24,1610612762,UTA,UTA vs. MIL,L,2022-23
0022201106,2023-03-24,1610612747,LAL,LAL vs. OKC,W,2022-23
0022201097,2023-03-24,1610612754,IND,IND @ BOS,L,2022-23
0022201105,2023-03-24,1610612758,SAC,SAC vs. PHX,W,2022-23
0022201099,2023-03-24,1610612765,DET,DET @ TOR,L,2022-23
0022201103,2023-03-24,1610612755,PHI,PHI @ GSW,L,2022-23
0022201100,2023-03-24,1610612763,MEM,MEM vs. HOU,W,2022-23
0022201104,2023-03-24,1610612741,CHI,CHI @ POR,W,2022-23
0022201094,2023-03-23,1610612751,BKN,BKN vs. CLE,L,2022-23
0022201093,2023-03-23,1610612753,ORL,ORL vs. NYK,W,2022-23
0022201095,2023-03-23,1610612740,NOP,NOP vs. CHA,W,2022-23
0022201096,2023-03-23,1610612760,OKC,OKC @ LAC,L,2022-23
0022201090,2023-03-22,1610612737,ATL,ATL @ MIN,L,2022-23
0022201084,2023-03-22,1610612752,NYK,NYK @ MIA,L,2022-23
0022201092,2023-03-22,1610612756,PHX,PHX @ LAL,L,2022-23
0022201085,2023-03-22,1610612754,IND,IND @ TOR,W,2022-23
0022201091,2023-03-22,1610612757,POR,POR @ UTA,W,2022-23
0022201083,2023-03-22,1610612743,DEN,DEN @ WAS,W,2022-23
0022201088,2023-03-22,1610612763,MEM,MEM vs. HOU,W,2022-23
0022201086,2023-03-22,1610612744,GSW,GSW @ DAL,W,2022-23
0022201089,2023-03-22,1610612749,MIL,MIL vs. SAS,W,2022-23
0022201087,2023-03-22,1610612741,CHI,CHI vs. PHI,L,2022-23
0022201081,2023-03-21,1610612738,BOS,BOS @ SAC,W,2022-23
0022201077,2023-03-21,1610612764,WAS,WAS @ ORL,L,2022-23
0022201078,2023-03-21,1610612765,DET,DET @ ATL,L,2022-23
0022201079,2023-03-21,1610612739,CLE,CLE @ BKN,W,2022-23
0022201082,2023-03-21,1610612760,OKC,OKC @ LAC,W,2022-23
0022201080,2023-03-21,1610612740,NOP,NOP vs. SAS,W,2022-23
0022201076,2023-03-20,1610612762,UTA,UTA vs. SAC,W,2022-23
0022201074,2023-03-20,1610612744,GSW,GSW @ HOU,W,2022-23
0022201075,2023-03-20,1610612742,DAL,DAL @ MEM,L,2022-23
0022201072,2023-03-20,1610612755,PHI,PHI vs. CHI,L,2022-23
0022201073,2023-03-20,1610612750,MIN,MIN @ NYK,W,2022-23
0022201071,2023-03-20,1610612766,CHA,CHA vs. IND,W,2022-23
0022201064,2023-03-19,1610612756,PHX,PHX @ OKC,L,2022-23
0022201068,2023-03-19,1610612761,TOR,TOR @ MIL,L,2022-23
0022201063,2023-03-19,1610612743,DEN,DEN @ BKN,W,2022-23
0022201066,2023-03-19,1610612748,MIA,MIA @ DET,W,2022-23
0022201065,2023-03-19,1610612737,ATL,ATL @ SAS,L,2022-23
0022201067,2023-03-19,1610612745,HOU,HOU vs. NOP,L,2022-23
0022201069,2023-03-19,1610612746,LAC,LAC @ POR,W,2022-23
0022201070,2023-03-19,1610612753,ORL,ORL @ LAL,L,2022-23
0022201056,2023-03-18,1610612746,LAC,LAC vs. ORL,L,2022-23
0022201060,2023-03-18,1610612741,CHI,CHI vs. MIA,W,2022-23
0022201062,2023-03-18,1610612762,UTA,UTA vs. BOS,W,2022-23
0022201055,2023-03-18,1610612752,NYK,NYK vs. DEN,W,2022-23
0022201059,2023-03-18,1610612764,WAS,WAS vs. SAC,L,2022-23
0022201057,2023-03-18,1610612755,PHI,PHI @ IND,W,2022-23
0022201061,2023-03-18,1610612763,MEM,MEM vs. GSW,W,2022-23
0022201058,2023-03-18,1610612750,MIN,MIN @ TOR,L,2022-23
0022201054,2023-03-17,1610612747,LAL,LAL vs. DAL,L,2022-23
0022201053,2023-03-17,1610612738,BOS,BOS @ POR,W,2022-23
0022201050,2023-03-17,1610612750,MIN,MIN @ CHI,L,2022-23
0022201049,2023-03-17,1610612739,CLE,CLE vs. WAS,W,2022-23
0022201052,2023-03-17,1610612759,SAS,SAS vs. MEM,L,2022-23
0022201048,2023-03-17,1610612744,GSW,GSW @ ATL,L,2022-23
0022201047,2023-03-17,1610612766,CHA,CHA vs. PHI,L,2022-23
0022201051,2023-03-17,1610612745,HOU,HOU vs. NOP,W,2022-23
0022201044,2023-03-16,1610612761,TOR,TOR vs. OKC,W,2022-23
0022201043,2023-03-16,1610612751,BKN,BKN vs. SAC,L,2022-23
0022201042,2023-03-16,1610612765,DET,DET vs. DEN,L,2022-23
0022201045,2023-03-16,1610612754,IND,IND @ MIL,W,2022-23
0022201046,2023-03-16,1610612756,PHX,PHX vs. ORL,W,2022-23
0022201039,2023-03-15,1610612738,BOS,BOS @ MIN,W,2022-23
0022201038,2023-03-15,1610612745,HOU,HOU vs. LAL,W,2022-23
0022201035,2023-03-15,1610612739,CLE,CLE vs. PHI,L,2022-23
0022201041,2023-03-15,1610612746,LAC,LAC vs. GSW,W,2022-23
0022201040,2023-03-15,1610612759,SAS,SAS vs. DAL,L,2022-23
0022201036,2023-03-15,1610612763,MEM,MEM @ MIA,L,2022-23
0022201037,2023-03-15,1610612758,SAC,SAC @ CHI,W,2022-23
0022201031,2023-03-14,1610612760,OKC,OKC vs. BKN,W,2022-23
0022201034,2023-03-14,1610612752,NYK,NYK @ POR,W,2022-23
0022201028,2023-03-14,1610612765,DET,DET @ WAS,L,2022-23
0022201030,2023-03-14,1610612747,LAL,LAL @ NOP,W,2022-23
0022201027,2023-03-14,1610612766,CHA,CHA vs. CLE,L,2022-23
0022201033,2023-03-14,1610612756,PHX,PHX vs. MIL,L,2022-23
0022201029,2023-03-14,1610612743,DEN,DEN @ TOR,L,2022-23
0022201032,2023-03-14,1610612753,ORL,ORL @ SAS,L,2022-23
0022201024,2023-03-13,1610612738,BOS,BOS @ HOU,L,2022-23
0022201023,2023-03-13,1610612763,MEM,MEM @ DAL,W,2022-23
0022201026,2023-03-13,1610612749,MIL,MIL @ SAC,W,2022-23
0022201020,2023-03-13,1610612754,IND,IND @ DET,L,2022-23
0022201025,2023-03-13,1610612756,PHX,PHX @ GSW,L,2022-23
0022201022,2023-03-13,1610612748,MIA,MIA vs. UTA,W,2022-23
0022201021,2023-03-13,1610612750,MIN,MIN @ ATL,W,2022-23
0022201014,2023-03-12,1610612751,BKN,BKN @ DEN,W,2022-23
0022201015,2023-03-12,1610612739,CLE,CLE @ CHA,W,2022-23
0022201018,2023-03-12,1610612759,SAS,SAS vs. OKC,L,2022-23
0022201017,2023-03-12,1610612740,NOP,NOP vs. POR,W,2022-23
0022201016,2023-03-12,1610612764,WAS,WAS @ PHI,L,2022-23
0022201019,2023-03-12,1610612752,NYK,NYK @ LAL,W,2022-23
0022201006,2023-03-11,1610612754,IND,IND @ DET,W,2022-23
0022201011,2023-03-11,1610612760,OKC,OKC @ NOP,W,2022-23
0022201005,2023-03-11,1610612766,CHA,CHA vs. UTA,L,2022-23
0022201009,2023-03-11,1610612741,CHI,CHI @ HOU,W,2022-23
0022201010,2023-03-11,1610612742,DAL,DAL @ MEM,L,2022-23
0022201004,2023-03-11,1610612752,NYK,NYK @ LAC,L,2022-23
0022201013,2023-03-11,1610612756,PHX,PHX vs. SAC,L,2022-23
0022201012,2023-03-11,1610612749,MIL,MIL @ GSW,L,2022-23
0022201008,2023-03-11,1610612738,BOS,BOS @ ATL,W,2022-23
0022201007,2023-03-11,1610612748,MIA,MIA @ ORL,L,2022-23
0022200999,2023-03-10,1610612737,ATL,ATL @ WAS,W,2022-23
0022201000,2023-03-10,1610612748,MIA,MIA vs. CLE,W,2022-23
0022201002,2023-03-10,1610612743,DEN,DEN @ SAS,L,2022-23
0022201001,2023-03-10,1610612750,MIN,MIN vs. BKN,L,2022-23
0022201003,2023-03-10,1610612761,TOR,TOR @ LAL,L,2022-23
0022200998,2023-03-10,1610612755,PHI,PHI vs. POR,W,2022-23
0022200994,2023-03-09,1610612762,UTA,UTA @ ORL,W,2022-23
0022200992,2023-03-09,1610612765,DET,DET vs. CHA,L,2022-23
0022200997,2023-03-09,1610612752,NYK,NYK @ SAC,L,2022-23
0022200993,2023-03-09,1610612745,HOU,HOU @ IND,L,2022-23
0022200996,2023-03-09,1610612744,GSW,GSW @ MEM,L,2022-23
0022200995,2023-03-09,1610612751,BKN,BKN @ MIL,L,2022-23
0022200988,2023-03-08,1610612742,DAL,DAL @ NOP,L,2022-23
0022200990,2023-03-08,1610612756,PHX,PHX vs. OKC,W,2022-23
0022200989,2023-03-08,1610612743,DEN,DEN vs. CHI,L,2022-23
0022200986,2023-03-08,1610612757,POR,POR @ BOS,L,2022-23
0022200987,2023-03-08,1610612748,MIA,MIA vs. CLE,L,2022-23
0022200991,2023-03-08,1610612746,LAC,LAC vs. TOR,W,2022-23
0022200985,2023-03-08,1610612737,ATL,ATL @ WAS,W,2022-23
0022200769,2023-03-07,1610612764,WAS,WAS @ DET,W,2022-23
0022200981,2023-03-07,1610612745,HOU,HOU vs. BKN,L,2022-23
0022200979,2023-03-07,1610612766,CHA,CHA @ NYK,W,2022-23
0022200978,2023-03-07,1610612749,MIL,MIL @ ORL,W,2022-23
0022200984,2023-03-07,1610612747,LAL,LAL vs. MEM,W,2022-23
0022200983,2023-03-07,1610612742,DAL,DAL vs. UTA,W,2022-23
0022200980,2023-03-07,1610612750,MIN,MIN vs. PHI,L,2022-23
0022200982,2023-03-07,1610612760,OKC,OKC vs. GSW,W,2022-23
0022200971,2023-03-06,1610612738,BOS,BOS @ CLE,L,2022-23
0022200976,2023-03-06,1610612758,SAC,SAC vs. NOP,W,2022-23
0022200972,2023-03-06,1610612754,IND,IND vs. PHI,L,2022-23
0022200975,2023-03-06,1610612743,DEN,DEN vs. TOR,W,2022-23
0022200977,2023-03-06,1610612765,DET,DET vs. POR,L,2022-23
0022200974,2023-03-06,1610612748,MIA,MIA vs. ATL,W,2022-23
0022200968,2023-03-05,1610612760,OKC,OKC vs. UTA,W,2022-23
0022200973,2023-03-05,1610612749,MIL,MIL @ WAS,W,2022-23
0022200963,2023-03-05,1610612754,IND,IND @ CHI,W,2022-23
0022200962,2023-03-05,1610612756,PHX,PHX @ DAL,W,2022-23
0022200969,2023-03-05,1610612738,BOS,BOS vs. NYK,L,2022-23
0022200964,2023-03-05,1610612744,GSW,GSW @ LAL,L,2022-23
0022200966,2023-03-05,1610612753,ORL,ORL vs. POR,L,2022-23
0022200970,2023-03-05,1610612763,MEM,MEM @ LAC,L,2022-23
0022200965,2023-03-05,1610612751,BKN,BKN vs. CHA,W,2022-23
0022200967,2023-03-05,1610612759,SAS,SAS @ HOU,L,2022-23
0022200961,2023-03-04,1610612758,SAC,SAC vs. MIN,L,2022-23
0022200957,2023-03-04,1610612739,CLE,CLE vs. DET,W,2022-23
0022200956,2023-03-04,1610612761,TOR,TOR @ WAS,W,2022-23
0022200958,2023-03-04,1610612748,MIA,MIA vs. ATL,W,2022-23
0022200960,2023-03-04,1610612755,PHI,PHI @ MIL,W,2022-23
0022200959,2023-03-04,1610612759,SAS,SAS vs. HOU,L,2022-23
0022200951,2023-03-03,1610612762,UTA,UTA @ OKC,L,2022-23
0022200949,2023-03-03,1610612752,NYK,NYK @ MIA,W,2022-23
0022200954,2023-03-03,1610612746,LAC,LAC @ SAC,L,2022-23
0022200955,2023-03-03,1610612747,LAL,LAL vs. MIN,L,2022-23
0022200946,2023-03-03,1610612753,ORL,ORL @ CHA,W,2022-23
0022200952,2023-03-03,1610612763,MEM,MEM @ DEN,L,2022-23
0022200953,2023-03-03,1610612740,NOP,NOP @ GSW,L,2022-23
0022200950,2023-03-03,1610612756,PHX,PHX @ CHI,W,2022-23
0022200948,2023-03-03,1610612738,BOS,BOS vs. BKN,L,2022-23
0022200947,2023-03-03,1610612757,POR,POR @ ATL,L,2022-23
0022200944,2023-03-02,1610612759,SAS,SAS vs. IND,W,2022-23
0022200945,2023-03-02,1610612744,GSW,GSW vs. LAC,W,2022-23
0022200942,2023-03-02,1610612764,WAS,WAS vs. TOR,W,2022-23
0022200943,2023-03-02,1610612742,DAL,DAL vs. PHI,W,2022-23
0022200941,2023-03-01,1610612740,NOP,NOP @ POR,W,2022-23
0022200935,2023-03-01,1610612739,CLE,CLE @ BOS,L,2022-23
0022200937,2023-03-01,1610612751,BKN,BKN @ NYK,L,2022-23
0022200939,2023-03-01,1610612753,ORL,ORL @ MIL,L,2022-23
0022200934,2023-03-01,1610612741,CHI,CHI @ DET,W,2022-23
0022200936,2023-03-01,1610612755,PHI,PHI @ MIA,W,2022-23
0022200933,2023-03-01,1610612756,PHX,PHX @ CHA,W,2022-23
0022200940,2023-03-01,1610612747,LAL,LAL @ OKC,W,2022-23
0022200938,2023-03-01,1610612745,HOU,HOU vs. MEM,L,2022-23
0022200931,2023-02-28,1610612757,POR,POR @ GSW,L,2022-23
0022200928,2023-02-28,1610612758,SAC,SAC @ OKC,W,2022-23
0022200932,2023-02-28,1610612750,MIN,MIN @ LAC,W,2022-23
0022200929,2023-02-28,1610612742,DAL,DAL vs. IND,L,2022-23
0022200923,2023-02-28,1610612737,ATL,ATL vs. WAS,L,2022-23
0022200926,2023-02-28,1610612743,DEN,DEN @ HOU,W,2022-23
0022200927,2023-02-28,1610612747,LAL,LAL @ MEM,L,2022-23
0022200930,2023-02-28,1610612762,UTA,UTA vs. SAS,L,2022-23
0022200924,2023-02-28,1610612751,BKN,BKN vs. MIL,L,2022-23
0022200925,2023-02-28,1610612741,CHI,CHI @ TOR,L,2022-23
0022200920,2023-02-27,1610612755,PHI,PHI vs. MIA,L,2022-23
0022200919,2023-02-27,1610612766,CHA,CHA vs. DET,W,2022-23
0022200922,2023-02-27,1610612740,NOP,NOP vs. ORL,L,2022-23
0022200921,2023-02-27,1610612752,NYK,NYK vs. BOS,W,2022-23
0022200913,2023-02-26,1610612742,DAL,DAL vs. LAL,L,2022-23
0022200914,2023-02-26,1610612761,TOR,TOR @ CLE,L,2022-23
0022200918,2023-02-26,1610612743,DEN,DEN vs. LAC,W,2022-23
0022200910,2023-02-26,1610612756,PHX,PHX @ MIL,L,2022-23
0022200915,2023-02-26,1610612758,SAC,SAC @ OKC,W,2022-23
0022200916,2023-02-26,1610612750,MIN,MIN @ GSW,L,2022-23
0022200912,2023-02-26,1610612741,CHI,CHI vs. WAS,W,2022-23
0022200917,2023-02-26,1610612745,HOU,HOU @ POR,L,2022-23
0022200911,2023-02-26,1610612751,BKN,BKN @ ATL,L,2022-23
0022200908,2023-02-25,1610612738,BOS,BOS @ PHI,W,2022-23
0022200907,2023-02-25,1610612743,DEN,DEN @ MEM,L,2022-23
0022200906,2023-02-25,1610612740,NOP,NOP @ NYK,L,2022-23
0022200905,2023-02-25,1610612753,ORL,ORL vs. IND,L,2022-23
0022200909,2023-02-25,1610612762,UTA,UTA vs. SAS,W,2022-23
0022200904,2023-02-25,1610612766,CHA,CHA vs. MIA,W,2022-23
0022200903,2023-02-25,1610612761,TOR,TOR @ DET,W,2022-23
0022200900,2023-02-24,1610612751,BKN,BKN @ CHI,L,2022-23
0022200899,2023-02-24,1610612760,OKC,OKC @ PHX,L,2022-23
0022200895,2023-02-24,1610612764,WAS,WAS vs. NYK,L,2022-23
0022200902,2023-02-24,1610612758,SAC,SAC @ LAC,W,2022-23
0022200897,2023-02-24,1610612748,MIA,MIA @ MIL,L,2022-23
0022200898,2023-02-24,1610612766,CHA,CHA @ MIN,W,2022-23
0022200901,2023-02-24,1610612744,GSW,GSW vs. HOU,W,2022-23
0022200896,2023-02-24,1610612739,CLE,CLE @ ATL,L,2022-23
0022200888,2023-02-23,1610612765,DET,DET @ ORL,L,2022-23
0022200894,2023-02-23,1610612758,SAC,SAC vs. POR,W,2022-23
0022200886,2023-02-23,1610612743,DEN,DEN @ CLE,W,2022-23
0022200887,2023-02-23,1610612754,IND,IND vs. BOS,L,2022-23
0022200893,2023-02-23,1610612744,GSW,GSW @ LAL,L,2022-23
0022200891,2023-02-23,1610612759,SAS,SAS @ DAL,L,2022-23
0022200890,2023-02-23,1610612761,TOR,TOR vs. NOP,W,2022-23
0022200889,2023-02-23,1610612755,PHI,PHI vs. MEM,W,2022-23
0022200892,2023-02-23,1610612760,OKC,OKC @ UTA,L,2022-23
0022200885,2023-02-16,1610612756,PHX,PHX vs. LAC,L,2022-23
0022200884,2023-02-16,1610612764,WAS,WAS @ MIN,W,2022-23
0022200883,2023-02-16,1610612749,MIL,MIL @ CHI,W,2022-23
0022200875,2023-02-15,1610612739,CLE,CLE @ PHI,L,2022-23
0022200876,2023-02-15,1610612737,ATL,ATL vs. NYK,L,2022-23
0022200882,2023-02-15,1610612740,NOP,NOP @ LAL,L,2022-23
0022200879,2023-02-15,1610612763,MEM,MEM vs. UTA,W,2022-23
0022200873,2023-02-15,1610612759,SAS,SAS @ CHA,L,2022-23
0022200877,2023-02-15,1610612738,BOS,BOS vs. DET,W,2022-23
0022200880,2023-02-15,1610612745,HOU,HOU @ OKC,L,2022-23
0022200881,2023-02-15,1610612743,DEN,DEN vs. DAL,W,2022-23
0022200878,2023-02-15,1610612748,MIA,MIA @ BKN,L,2022-23
0022200874,2023-02-15,1610612741,CHI,CHI @ IND,L,2022-23
0022200870,2023-02-14,1610612756,PHX,PHX vs. SAC,W,2022-23
0022200868,2023-02-14,1610612753,ORL,ORL @ TOR,L,2022-23
0022200869,2023-02-14,1610612738,BOS,BOS @ MIL,L,2022-23
0022200872,2023-02-14,1610612764,WAS,WAS @ POR,W,2022-23
0022200871,2023-02-14,1610612744,GSW,GSW @ LAC,L,2022-23
0022200863,2023-02-13,1610612741,CHI,CHI vs. ORL,L,2022-23
0022200859,2023-02-13,1610612762,UTA,UTA @ IND,W,2022-23
0022200864,2023-02-13,1610612760,OKC,OKC vs. NOP,L,2022-23
0022200858,2023-02-13,1610612739,CLE,CLE vs. SAS,W,2022-23
0022200867,2023-02-13,1610612747,LAL,LAL @ POR,L,2022-23
0022200866,2023-02-13,1610612764,WAS,WAS @ GSW,L,2022-23
0022200865,2023-02-13,1610612742,DAL,DAL vs. MIN,L,2022-23
0022200860,2023-02-13,1610612745,HOU,HOU @ PHI,L,2022-23
0022200862,2023-02-13,1610612752,NYK,NYK vs. BKN,W,2022-23
0022200861,2023-02-13,1610612743,DEN,DEN @ MIA,W,2022-23
